cluster,cluster_label,type,year,title,abstract,city,country,theme_primary,case_study_flag,id
8,Cyanobacterial Chassis Development,paper,2018,Design and characterization of a synthetic minimal promoter for heterocyst-specific expression in filamentous cyanobacteria,"Short and well defined promoters are essential for advancing cyanobacterial biotechnology. The heterocyst of Nostoc sp. is suggested as a microbial cell factory for oxygen sensitive catalysts, such as hydrogenases for hydrogen production, due to its microoxic environment. We identified and predicted promoter elements of possible significance through a consensus strategy using a pool of heterocyst-induced DIF+ promoters known from Anabaena sp. PCC 7120. To test if these conserved promoter elements were crucial for heterocyst-specific expression, promoter-yfp reporter constructs were designed. The characterization was accomplished by replacing, -35 and -10 regions and the upstream element, with well described elements from the trc promoter of Escherichia coli, which is also functional in Nostoc sp. From the in vivo spatial fluorescence of the different promoter-yfp reporters in Nostoc punctiforme ATCC 29133, we concluded that both the consensus -35 and extended -10 regions were important for heterocyst-specific expression. Further that the promoter strength could be improved by the addition of an upstream element. We designed a short synthetic promoter of 48 nucleotides, PsynDIF, including a consensus DIF1 sequence, a 17 base pair stretch of random nucleotides and an extended consensus -10 region, and thus generated the shortest promoter for heterocyst-specific expression to date.",Uppsala,SE,,False,https://openalex.org/W2791319306
8,Cyanobacterial Chassis Development,paper,2018,Construction of a Shuttle Vector Using an Endogenous Plasmid From the Cyanobacterium Synechocystis sp. PCC6803,"To advance synthetic biology in the photosynthetic cyanobacterium Synechocystis sp. PCC6803 (Syn6803), we constructed a shuttle vector with some versatile features. This shuttle vector, pSCB-YFP, consists of a putative replicon identified on the plasmid pCC5.2, the origin of replication of pMB1 from E. coli, as well as the YFP reporter gene and a spectinomycin/streptomycin resistance cassette. pSCB-YFP is stably maintained in Syn6803M (a motile strain that lacks the endogenous pCC5.2) and expresses YFP. In addition, we engineered a fragment into pSCB-YFP that has multiple cloning sites and other features such that this plasmid can also be used as an expression vector (pSCBe). The shuttle vector pSCB-YFP can be stably maintained for at least 50 generations without antibiotic selection. It is a high copy number plasmid and can stably co-exist with the RSF1010-based pPMQAK1-GFP.",Washington,US,,False,https://openalex.org/W2883620774
8,Cyanobacterial Chassis Development,paper,2018,Translation efficiency of heterologous proteins is significantly affected by the genetic context of RBS sequences in engineered cyanobacterium Synechocystis sp. PCC 6803,"Photosynthetic cyanobacteria have been studied as potential host organisms for direct solar-driven production of different carbon-based chemicals from CO2 and water, as part of the development of sustainable future biotechnological applications. The engineering approaches, however, are still limited by the lack of comprehensive information on most optimal expression strategies and validated species-specific genetic elements which are essential for increasing the intricacy, predictability and efficiency of the systems. This study focused on the systematic evaluation of the key translational control elements, ribosome binding sites (RBS), in the cyanobacterial host Synechocystis sp. PCC 6803, with the objective of expanding the palette of tools for more rigorous engineering approaches. An expression system was established for the comparison of 13 selected RBS sequences in Synechocystis, using several alternative reporter proteins (sYFP2, codon-optimized GFPmut3 and ethylene forming enzyme) as quantitative indicators of the relative translation efficiencies. The set-up was shown to yield highly reproducible expression patterns in independent analytical series with low variation between biological replicates, thus allowing statistical comparison of the activities of the different RBSs in vivo. While the RBSs covered a relatively broad overall expression level range, the downstream gene sequence was demonstrated in a rigorous manner to have a clear impact on the resulting translational profiles. This was expected to reflect interfering sequence-specific mRNA-level interaction between the RBS and the coding region, yet correlation between potential secondary structure formation and observed translation levels could not be resolved with existing in silico prediction tools. The study expands our current understanding on the potential and limitations associated with the regulation of protein expression at translational level in engineered cyanobacteria. The acquired information can be used for selecting appropriate RBSs for optimizing over-expression constructs or multicistronic pathways in Synechocystis, while underlining the complications in predicting the activity due to gene-specific interactions which may reduce the translational efficiency for a given RBS-gene combination. Ultimately, the findings emphasize the need for additional characterized insulator sequence elements to decouple the interaction between the RBS and the coding region for future engineering approaches. The online version of this article (10.1186/s12934-018-0882-2) contains supplementary material, which is available to authorized users.",Turku,FI,,False,https://openalex.org/W2795003040
8,Cyanobacterial Chassis Development,paper,2019,New Applications of Synthetic Biology Tools for Cyanobacterial Metabolic Engineering,"Cyanobacteria are promising microorganisms for sustainable biotechnologies, yet unlocking their potential requires radical re-engineering and application of cutting-edge synthetic biology techniques. In recent years, the available devices and strategies for modifying cyanobacteria have been increasing, including advances in the design of genetic promoters, ribosome binding sites, riboswitches, reporter proteins, modular vector systems, and markerless selection systems. Because of these new toolkits, cyanobacteria have been successfully engineered to express heterologous pathways for the production of a wide variety of valuable compounds. Cyanobacterial strains with the potential to be used in real-world applications will require the refinement of genetic circuits used to express the heterologous pathways and development of accurate models that predict how these pathways can be best integrated into the larger cellular metabolic network. Herein, we review advances that have been made to translate synthetic biology tools into cyanobacterial model organisms and summarize experimental and <i>in silico</i> strategies that have been employed to increase their bioproduction potential. Despite the advances in synthetic biology and metabolic engineering during the last years, it is clear that still further improvements are required if cyanobacteria are to be competitive with heterotrophic microorganisms for the bioproduction of added-value compounds.",East Lansing,US,,False,https://openalex.org/W2917843259
8,Cyanobacterial Chassis Development,paper,2019,Emerging Species and Genome Editing Tools: Future Prospects in Cyanobacterial Synthetic Biology,"Recent advances in synthetic biology and an emerging algal biotechnology market have spurred a prolific increase in the availability of molecular tools for cyanobacterial research. Nevertheless, work to date has focused primarily on only a small subset of model species, which arguably limits fundamental discovery and applied research towards wider commercialisation. Here, we review the requirements for uptake of new strains, including several recently characterised fast-growing species and promising non-model species. Furthermore, we discuss the potential applications of new techniques available for transformation, genetic engineering and regulation, including an up-to-date appraisal of current Clustered Regularly Interspaced Short Palindromic Repeats/CRISPR associated protein (CRISPR/Cas) and CRISPR interference (CRISPRi) research in cyanobacteria. We also provide an overview of several exciting molecular tools that could be ported to cyanobacteria for more advanced metabolic engineering approaches (e.g., genetic circuit design). Lastly, we introduce a forthcoming mutant library for the model species <i>Synechocystis</i> sp. PCC 6803 that promises to provide a further powerful resource for the cyanobacterial research community.",Edinburgh,GB,,False,https://openalex.org/W2977031274
8,Cyanobacterial Chassis Development,paper,2019,Synthetic Biology Toolkits for Metabolic Engineering of Cyanobacteria,"Cyanobacteria are of great importance to Earth's ecology. Due to their capability in photosynthesis and C1 metabolism, they are ideal microbial chassis that can be engineered for direct conversion of carbon dioxide and solar energy into biofuels and biochemicals. Facilitated by the elucidation of the basic biology of the photoautotrophic microbes and rapid advances in synthetic biology, genetic toolkits have been developed to enable implementation of nonnatural functionalities in engineered cyanobacteria. Hence, cyanobacteria are fast becoming an emerging platform in synthetic biology and metabolic engineering. Herein, the progress made in the synthetic biology toolkits for cyanobacteria and their utilization for transforming cyanobacteria into microbial cell factories for sustainable production of biofuels and biochemicals is outlined. Current techniques in heterologous gene expression, strategies in genome editing, and development of programmable regulatory parts and modules for engineering cyanobacteria towards biochemical production are discussed and prospected. As cyanobacteria synthetic biology is still in its infancy, apart from the achievements made, the difficulties and challenges in applying and developing genetic toolkits in cyanobacteria for biochemical production are also evaluated.",Singapore,SG,,True,https://openalex.org/W2925474198
8,Cyanobacterial Chassis Development,paper,2019,The Synthetic Biology Toolkit for Photosynthetic Microorganisms,"Cyanobacteria and algae are photosynthetic microorganisms that are emerging as attractive hosts for synthetic biology applications, ranging from metabolic engineering for the production of industrial biochemicals to microbial energy storage. Photosynthetic microbes have a unique combination of characteristics that drives their consideration for synthetic biology, including relatively simple physiology, fast photosynthetic growth, an availability of model systems, and useful subcellular structures. However, their development as synthetic biology hosts/chassis has been relatively slow compared to that of model heterotrophs. Here we review current synthetic biology tools and applications in photosynthetic microbes and identify opportunities and challenges moving into the future. We focus on cyanobacteria as model photosynthetic prokaryotes, specifically the freshwater unicellular species Synechocystis sp PCC 6803 and Synechococcus elongatus PCC 7942, the marine unicellular species Synechococcus sp PCC 7002, and the nitrogen fixing filamentous species Nostoc sp PCC 7120. Moreover, we present algae as model photosynthetic eukaryotes, specifically the unicellular green alga Chlamydomonas reinhardtii and the diatom Phaeodactylum tricornutum. Finally, we include an examination of some emerging systems. For each organism, the toolbox of genetic parts, high-throughput assembly systems, and other methods that are key components to facilitate synthetic biology are described. Challenges and future directions for synthetic biology and its applications in photosynthetic microorganisms are also discussed.",Brisbane,AU,,False,https://openalex.org/W2953741644
8,Cyanobacterial Chassis Development,paper,2019,Applications of stable isotope‐based metabolomics and fluxomics toward synthetic biology of cyanobacteria,"Unique features of cyanobacteria (e.g., photosynthesis and nitrogen fixation) make them potential candidates for production of biofuels and other value-added biochemicals. As prokaryotes, they can be readily engineered using synthetic and systems biology tools. Metabolic engineering of cyanobacteria for the synthesis of desired compounds requires in-depth knowledge of central carbon and nitrogen metabolism, pathway fluxes, and their regulation. Metabolomics and fluxomics offer the comprehensive analysis of metabolism by directly characterizing the biochemical activities of cells. This information is acquired by measuring the abundance of key metabolites and their rates of interconversion, which can be achieved by labeling cells with stable isotopes, quantifying metabolite pool sizes and isotope incorporation by gas chromatography/liquid chromatography-mass spectrometry GC/LC-MS or nuclear magnetic resonance (NMR), and mathematical modeling to estimate in vivo metabolic fluxes. Herein, we review progress that has been made to adapt metabolomics and fluxomics tools to examine model cyanobacterial species. We summarize the application of metabolic flux analysis (MFA) strategies to identify metabolic bottlenecks that can be targeted to boost cell growth, improve stress tolerance, or enhance biochemical production in cyanobacteria. Despite the advances in metabolomics, fluxomics, and other synthetic and systems biology tools during the past years, further efforts are required to increase our understanding of cyanobacterial metabolism in order to create efficient photosynthetic hosts for the production of value-added compounds. This article is categorized under: Laboratory Methods and Technologies > Metabolomics Biological Mechanisms > Metabolism Analytical and Computational Methods > Analytical Methods.",Nashville,US,,True,https://openalex.org/W2995019602
8,Cyanobacterial Chassis Development,paper,2019,Cyanobacterial Cell Factories for Improved Carotenoid Biosynthesis through a Synthetic Biology Approach,"Cyanobacteria are photosynthetic prokaryotes. Owing to their efficient photosynthesis ability over other photoautotrophs, simple cell organization, and competency for molecular modification, they have been widely exploited as “green-factories” for production of value-added compounds like carotenoids. Carotenoids are industrially important fine chemicals used in food, pharmaceutical, and cosmetic products. Cyanobacteria, being photosynthetic, can naturally synthesize carotenoids as cellular antioxidants. However, successful demonstrations have been made by the researchers to improve their carotenoid content through genetic engineering. Cyanobacteria are considered low-input, high-output hosts, where such a pathway engineering approach leverages their significance for the commercial markets. This chapter focuses on two important aspects of cyanobacteria as a next-generation resource for biomanufacturing: the significance of carotenoids in cyanobacterial photosynthesis and synthetic biology attributes in the area of cyanobacterial genome editing and engineering them for improved carotenoid yields for commercial exploitation.",Tempe,US,,False,https://openalex.org/W2992096572
8,Cyanobacterial Chassis Development,paper,2019,CyanoGate: A Modular Cloning Suite for Engineering Cyanobacteria Based on the Plant MoClo Syntax,"Recent advances in synthetic biology research have been underpinned by an exponential increase in available genomic information and a proliferation of advanced DNA assembly tools. The adoption of plasmid vector assembly standards and parts libraries has greatly enhanced the reproducibility of research and the exchange of parts between different labs and biological systems. However, a standardized modular cloning (MoClo) system is not yet available for cyanobacteria, which lag behind other prokaryotes in synthetic biology despite their huge potential regarding biotechnological applications. By building on the assembly library and syntax of the Plant Golden Gate MoClo kit, we have developed a versatile system called CyanoGate that unites cyanobacteria with plant and algal systems. Here, we describe the generation of a suite of parts and acceptor vectors for making (1) marked/unmarked knock-outs or integrations using an integrative acceptor vector, and (2) transient multigene expression and repression systems using known and previously undescribed replicative vectors. We tested and compared the CyanoGate system in the established model cyanobacterium <i>Synechocystis</i> sp. PCC 6803 and the more recently described fast-growing strain <i>Synechococcus elongatus</i> UTEX 2973. The UTEX 2973 fast-growth phenotype was only evident under specific growth conditions; however, UTEX 2973 accumulated high levels of proteins with strong native or synthetic promoters. The system is publicly available and can be readily expanded to accommodate other standardized MoClo parts to accelerate the development of reliable synthetic biology tools for the cyanobacterial community.",Edinburgh,GB,,False,https://openalex.org/W2919821266
8,Cyanobacterial Chassis Development,paper,2019,Progress and challenges in engineering cyanobacteria as chassis for light‐driven biotechnology,"Cyanobacteria are prokaryotic phototrophs that, in addition to being excellent model organisms for studying photosynthesis, have tremendous potential for light-driven synthetic biology and biotechnology. These versatile and resilient microorganisms harness the energy of sunlight to oxidise water, generating chemical energy (ATP) and reductant (NADPH) that can be used to drive sustainable synthesis of high-value natural products in genetically modified strains. In this commentary article for the Synthetic Microbiology Caucus we discuss the great progress that has been made in engineering cyanobacterial hosts as microbial cell factories for solar-powered biosynthesis. We focus on some of the main areas where the synthetic biology and metabolic engineering tools in cyanobacteria are not as advanced as those in more widely used heterotrophic chassis, and go on to highlight key improvements that we feel are required to unlock the full power of cyanobacteria for future green biotechnology.",Sheffield,GB,,False,https://openalex.org/W2996875961
8,Cyanobacterial Chassis Development,paper,2019,"CyanoFactory, a European consortium to develop technologies needed to advance cyanobacteria as chassis for production of chemicals and fuels","CyanoFactory, Design, construction and demonstration of solar biofuel production using novel (photo)synthetic cell factories, was an R&D project developed in response to the European Commission FP7-ENERGY-2012-1 call “Future Emerging Technologies” and the need for significant advances in both new science and technologies to convert solar energy into a fuel. CyanoFactory was an example of “purpose driven” research and development with identified scientific goals and creation of new technologies. The present overview highlights significant outcomes of the project, three years after its successful completion. The scientific progress of CyanoFactory involved: (i) development of a ToolBox for cyanobacterial synthetic biology; (ii) construction of DataWarehouse/Bioinformatics web-based capacities and functions; (iii) improvement of chassis growth, functionality and robustness; (iv) introduction of custom designed genetic constructs into cyanobacteria, (v) improvement of photosynthetic efficiency towards hydrogen production; (vi) biosafety mechanisms; (vii) analyses of the designed cyanobacterial cells to identify bottlenecks with suggestions on further improvements; (viii) metabolic modelling of engineered cells; (ix) development of an efficient laboratory scale photobioreactor unit; and (x) the assembly and experimental performance assessment of a larger (1350 L) outdoor flat panel photobioreactor system during two seasons. CyanoFactory - Custom design and purpose construction of microbial cells for the production of desired products using synthetic biology – aimed to go beyond conventional paths to pursue innovative and high impact goals. CyanoFactory brought together ten leading European partners (universities, research organizations and enterprises) with a common goal – to develop the future technologies in Synthetic biology and Advanced photobioreactors.",Uppsala,SE,,True,https://openalex.org/W2945145316
8,Cyanobacterial Chassis Development,paper,2019,Genetic Modification of Cyanobacteria by Conjugation Using the CyanoGate Modular Cloning Toolkit,"Cyanobacteria are a diverse group of prokaryotic photosynthetic organisms that can be genetically modified for the renewable production of useful industrial commodities. Recent advances in synthetic biology have led to development of several cloning toolkits such as CyanoGate, a standardized modular cloning system for building plasmid vectors for subsequent transformation or conjugal transfer into cyanobacteria. Here we outline a detailed method for assembling a self-replicating vector (e.g., carrying a fluorescent marker expression cassette) and conjugal transfer of the vector into the cyanobacterial strains Synechocystis sp. PCC 6803 or Synechococcus elongatus UTEX 2973. In addition, we outline how to characterize the performance of a genetic part (e.g., a promoter) using a plate reader or flow cytometry.",Évry-Courcouronnes,FR,,False,https://openalex.org/W2982428525
8,Cyanobacterial Chassis Development,paper,2019,Engineered production of hapalindole alkaloids in the cyanobacterium Synechococcus sp. UTEX 2973,"Cyanobacteria produce numerous invaluable bioactive secondary metabolites (natural products) including alkaloids, isoprenoids, non-ribosomal peptides, and polyketides. However, the genomic organization of the biosynthetic gene clusters, complex gene expression patterns, and low compound yields synthesized by the native producers currently limits access to the vast majority of these valuable molecules for detailed studies. Molecular cloning and expression of such clusters in heterotrophic hosts is often precarious owing to genetic and biochemical incompatibilities. Production of such biomolecules in photoautotrophic hosts analogous to the native producers is an attractive alternative that has been under-explored. Here, we describe engineering of the fast-growing cyanobacterium Synechococcus elongatus UTEX 2973 to produce key compounds of the hapalindole family of indole-isonitrile alkaloids. Engineering of the 42-kbp “fam” hapalindole pathway from the cyanobacterium Fischerella ambigua UTEX 1903 into S2973 was accomplished by rationally re-constructing six to seven core biosynthetic genes into synthetic operons. The resulting Synechococcus strains afforded controllable production of indole-isonitrile biosynthetic intermediates and hapalindoles H and 12-epi-hapalindole U at a titer of 0.75 – 3 mg/L. Exchanging genes encoding fam cyclase enzymes in the synthetic operons was employed to control the stereochemistry of the resulting product. Establishing a robust expression system provides a facile route to scalable levels of similar natural and new forms of bioactive hapalindole derivatives and its structural relatives (e. g. fischerindoles, welwitindolinones). Moreover, this versatile expression system represents a promising tool for exploring other functional characteristics of orphan gene products that mediate the remarkable biosynthesis of this important family of natural products.",St Louis,US,,True,https://openalex.org/W2957020610
8,Cyanobacterial Chassis Development,paper,2019,The effect of modulating the quantity of enzymes in a model ethanol pathway on metabolic flux in Synechocystis sp. PCC 6803,"Synthetic metabolism allows new metabolic capabilities to be introduced into strains for biotechnology applications. Such engineered metabolic pathways are unlikely to function optimally as initially designed and native metabolism may not efficiently support the introduced pathway without further intervention. To develop our understanding of optimal metabolic engineering strategies, a two-enzyme ethanol pathway consisting of pyruvate decarboxylase and acetaldehyde reductase was introduced into Synechocystis sp. PCC 6803. We characteriseda new set of ribosome binding site sequences in Synechocystis sp. PCC 6803 providing a range of translation strengths for different genes under test. The effect of ribosome-bindingsite sequence, operon design and modifications to native metabolism on pathway flux was analysed by HPLC. The accumulation of all introduced proteins was also quantified using selected reaction monitoring mass spectrometry. Pathway productivity was more strongly dependent on the accumulation of pyruvate decarboxylase than acetaldehyde reductase. In fact, abolishment of reductase over-expression resulted in the greatest ethanol productivity, most likely because strains harbouringsingle-gene constructs accumulated more pyruvate decarboxylase than strains carrying any of the multi-gene constructs. Overall, several lessons were learned. Firstly, the expression level of the first gene in anyoperon influenced the expression level of subsequent genes, demonstrating that translational coupling can also occur in cyanobacteria. Longer operons resulted in lower protein abundance for proximally-encoded cistrons. And, implementation of metabolic engineering strategies that have previously been shown to enhance the growth or yield of pyruvate dependent products, through co-expression with pyruvate kinase and/or fructose-1,6-bisphosphatase/sedoheptulose-1,7-bisphosphatase, indicated that other factors had greater control over growth and metabolic flux under the tested conditions.",London,GB,,True,https://openalex.org/W2970864060
8,Cyanobacterial Chassis Development,paper,2019,Transcriptional Terminators Allow Leak-Free Chromosomal Integration of Genetic Constructs in Cyanobacteria,"Cyanobacteria are promising candidates for sustainable bioproduction of chemicals from sunlight and carbon dioxide. However, the genetics and metabolism of cyanobacteria are less well understood than those of model heterotrophic organisms, and the suite of well-characterised cyanobacterial genetic tools and parts is less mature and complete. Transcriptional terminators use specific RNA structures to halt transcription and are routinely used in both natural and recombinant contexts to achieve independent control of gene expression and to ‘insulate’ genes and operons from one another. Insulating gene expression can be particularly important when heterologous or synthetic genetic constructs are inserted at genomic locations where transcriptional read-through from chromosomal promoters occurs, resulting in poor control of expression of the introduced genes. To date, few terminators have been described and characterised in cyanobacteria. In this work, nineteen heterologous, synthetic or putative native Rho-independent (intrinsic) terminators were tested in the model freshwater cyanobacterium, Synechocystis sp. PCC 6803, from which eleven strong terminators were identified. A subset of these strong terminators was then used to successfully insulate a chromosomally–integrated, rhamnose-inducible rhaBAD expression system from hypothesised ‘read-through’ from a neighbouring chromosomal promoter, resulting in greatly improved inducible control. The addition of validated strong terminators to the cyanobacterial toolkit will allow improved independent control of introduced genes.",London,GB,,False,https://openalex.org/W2967109725
8,Cyanobacterial Chassis Development,paper,2019,The role of the tyrosine kinase Wzc (Sll0923) and the phosphatase Wzb (Slr0328) in the production of extracellular polymeric substances (EPS) by Synechocystis PCC 6803,"Many cyanobacteria produce extracellular polymeric substances (EPS) mainly composed of heteropolysaccharides with unique characteristics that make them suitable for biotechnological applications. However, manipulation/optimization of EPS biosynthesis/characteristics is hindered by a poor understanding of the production pathways and the differences between bacterial species. In this work, genes putatively related to different pathways of cyanobacterial EPS polymerization, assembly, and export were targeted for deletion or truncation in the unicellular Synechocystis sp. PCC 6803. No evident phenotypic changes were observed for some mutants in genes occurring in multiple copies in Synechocystis genome, namely ∆wzy (∆sll0737), ∆wzx (∆sll5049), ∆kpsM (∆slr2107), and ∆kpsM∆wzy (∆slr2107∆sll0737), strongly suggesting functional redundancy. In contrast, Δwzc (Δsll0923) and Δwzb (Δslr0328) influenced both the amount and composition of the EPS, establishing that Wzc participates in the production of capsular (CPS) and released (RPS) polysaccharides, and Wzb affects RPS production. The structure of Wzb was solved (2.28 Å), revealing structural differences relative to other phosphatases involved in EPS production and suggesting a different substrate recognition mechanism. In addition, Wzc showed the ATPase and autokinase activities typical of bacterial tyrosine kinases. Most importantly, Wzb was able to dephosphorylate Wzc in vitro, suggesting that tyrosine phosphorylation/dephosphorylation plays a role in cyanobacterial EPS production.",Porto,PT,,False,https://openalex.org/W2915032335
8,Cyanobacterial Chassis Development,paper,2020,Recent advances in synthetic biology of cyanobacteria for improved chemicals production,"Cyanobacteria are Gram-negative photoautotrophic prokaryotes and have shown great importance to the Earth's ecology. Based on their capability in oxygenic photosynthesis and genetic merits, they can be engineered as microbial chassis for direct conversion of carbon dioxide to value-added biofuels and chemicals. In the last decades, attempts have given to the application of synthetic biology tools and approaches in the development of cyanobacterial cell factories. Despite the successful proof-of-principle studies, large-scale application is still a technical challenge due to low yields of bioproducts. Therefore, recent efforts are underway to characterize and develop genetic regulatory parts and strategies for the synthetic biology applications in cyanobacteria. In this review, we present the recent advancements and application in cyanobacterial synthetic biology toolboxes. We also discuss the limitations and future perspectives for using such novel tools in cyanobacterial biotechnology.",Gainesville,US,,True,https://openalex.org/W3095351324
8,Cyanobacterial Chassis Development,paper,2020,Current Status and Future Strategies to Increase Secondary Metabolite Production from Cyanobacteria,"Cyanobacteria, given their ability to produce various secondary metabolites utilizing solar energy and carbon dioxide, are a potential platform for sustainable production of biochemicals. Until now, conventional metabolic engineering approaches have been applied to various cyanobacterial species for enhanced production of industrially valued compounds, including secondary metabolites and non-natural biochemicals. However, the shortage of understanding of cyanobacterial metabolic and regulatory networks for atmospheric carbon fixation to biochemical production and the lack of available engineering tools limit the potential of cyanobacteria for industrial applications. Recently, to overcome the limitations, synthetic biology tools and systems biology approaches such as genome-scale modeling based on diverse omics data have been applied to cyanobacteria. This review covers the synthetic and systems biology approaches for advanced metabolic engineering of cyanobacteria.",Daejeon,KR,,False,https://openalex.org/W3107702438
8,Cyanobacterial Chassis Development,paper,2020,"A Library of Tunable, Portable, and Inducer-Free Promoters Derived from Cyanobacteria","Cyanobacteria are emerging as hosts for various biotechnological applications. The ability to engineer these photosynthetic prokaryotes greatly depends on the availability of well-characterized promoters. Inducer-free promoters of a range of activities may be desirable for the eventual large-scale, outdoor cultivations. Further, several native promoters of cyanobacteria are repressed by high carbon dioxide or light, and it would be of interest to alter this property. We started with P<sub>rbcL</sub> and P<sub>cpcB</sub>, the well-characterized native promoters of the model cyanobacterium <i>Synechococcus elongatus</i> PCC 7942, found upstream of the two abundantly expressed genes, Ribulose-1,5-Bisphosphate Carboxylase/Oxygenase, and phycocyanin β-1 subunit, respectively. The library of 48 promoters created via error-prone PCR of these 300-bp-long native promoters showed 2 orders of magnitude dynamic range with activities that were both lower and higher than those of the wild-type promoters. A few mutants of the P<sub>rbcL</sub> showed greater strength than P<sub>cpcB</sub>, which is widely considered a superstrong promoter. A number of mutant promoters did not show repression by high CO<sub>2</sub> or light, typically found for P<sub>rbcL</sub> and P<sub>cpcB</sub>, respectively. Further, the wild-type and mutant promoters showed comparable activities in the fast-growing and stress-tolerant strains <i>S. elongatus</i> PCC 11801 and PCC 11802, suggesting that the library can be used in different cyanobacteria. Interestingly, the majority of the promoters showed strong expression in <i>E. coli</i>, thus adding to the repertoire of inducer-free promoters for this heterotrophic workhorse. Our results have implications in the metabolic engineering of cyanobacteria and <i>E. coli</i>.",Mumbai,IN,,True,https://openalex.org/W3035980325
8,Cyanobacterial Chassis Development,paper,2020,High density cultivation for efficient sesquiterpenoid biosynthesis in Synechocystis sp. PCC 6803,"Cyanobacteria and microalgae are attractive photoautotrophic host systems for climate-friendly production of fuels and other value-added biochemicals. However, for economic applications further development and implementation of efficient and sustainable cultivation strategies are essential. Here, we present a comparative study on cyanobacterial sesquiterpenoid biosynthesis in Synechocystis sp. PCC 6803 using a commercial lab-scale High Density Cultivation (HDC) platform in the presence of dodecane as in-situ extractant. Operating in a two-step semi-batch mode over a period of eight days, volumetric yields of (E)-α-bisabolene were more than two orders of magnitude higher than previously reported for cyanobacteria, with final titers of 179.4 ± 20.7 mg * L−1. Likewise, yields of the sesquiterpene alcohols (−)-patchoulol and (−)-α-bisabolol were many times higher than under reference conditions, with final titers of 17.3 ± 1.85 mg * L−1 and 96.3 ± 2.2 mg * L−1, respectively. While specific productivity was compromised particularly for (E)-α-bisabolene in the HDC system during phases of high biomass accumulation rates, volumetric productivity enhancements during linear growth at high densities were more pronounced for (E)-α-bisabolene than for the hydroxylated terpenoids. Together, this study provides additional insights into cell density-related process characteristics, introducing HDC as highly efficient strategy for phototrophic terpenoid production in cyanobacteria.",Uppsala,SE,,True,https://openalex.org/W3014785163
8,Cyanobacterial Chassis Development,paper,2020,Regulatory systems for gene expression control in cyanobacteria,"As photosynthetic microbes, cyanobacteria are attractive hosts for the production of high-value molecules from CO2 and light. Strategies for genetic engineering and tightly controlled gene expression are essential for the biotechnological application of these organisms. Numerous heterologous or native promoter systems were used for constitutive and inducible expression, yet many of them suffer either from leakiness or from a low expression output. Anyway, in recent years, existing systems have been improved and new promoters have been discovered or engineered for cyanobacteria. Moreover, alternative tools and strategies for expression control such as riboswitches, riboregulators or genetic circuits have been developed. In this mini-review, we provide a broad overview on the different tools and approaches for the regulation of gene expression in cyanobacteria and explain their advantages and disadvantages.",Vienna,AT,,False,https://openalex.org/W3002050175
8,Cyanobacterial Chassis Development,paper,2020,Introduction of a green algal squalene synthase enhances squalene accumulation in a strain of Synechocystis sp. PCC 6803,"Squalene is a triterpene which is produced as a precursor for a wide range of terpenoid compounds in many organisms. It has commercial use in food and cosmetics but could also be used as a feedstock for production of chemicals and fuels, if generated sustainably on a large scale. We have engineered a cyanobacterium, Synechocystis sp. PCC 6803, for production of squalene from CO2. In this organism, squalene is produced via the methylerythritol-phosphate (MEP) pathway for terpenoid biosynthesis, and consumed by the enzyme squalene hopene cyclase (Shc) for generation of hopanoids. The gene encoding Shc in Synechocystis was inactivated (Δshc) by insertion of a gene encoding a squalene synthase from the green alga Botryococcus braunii, under control of an inducible promoter. We could demonstrate elevated squalene generation in cells where the algal enzyme was induced. Heterologous overexpression of genes upstream in the MEP pathway further enhanced the production of squalene, to a level three times higher than the Δshc background strain. During growth in flat panel bioreactors, a squalene titer of 5.1 ​mg/L of culture was reached. •Squalene synthase from Botryococcus braunii was introduced in Synechocystis.•Expression of the B.braunii enzyme resulted in enhanced production of squalene.•Expression of MEP pathway genes led to further increase in squalene accumulation.•Substrate was redirected from pigments towards squalene formation. Squalene synthase from Botryococcus braunii was introduced in Synechocystis. Expression of the B.braunii enzyme resulted in enhanced production of squalene. Expression of MEP pathway genes led to further increase in squalene accumulation. Substrate was redirected from pigments towards squalene formation.",Uppsala,SE,,False,https://openalex.org/W3006627895
